restaurant,url,category,distance,star,num_reviews
Mr. Vape and Bong,https://www.doordash.com/store/1612066/?pickup=false,"$$ • Snacks, Chocolates",Closed • 0.3 mi,3.8,NA
Curry Fusion,https://www.doordash.com/store/1099366/?pickup=false,"$$ • Lunch, Curry",Closed • 900 ft,4.5,(10)
Donair Pro,https://www.doordash.com/store/1211825/?pickup=false,"$$ • Falafel, Wraps",Closed • 1.2 mi,3.6,(17)
Modern Wellness Bar,https://www.doordash.com/store/2478520/?pickup=false,"$$ • Smoothies, Coffee & Tea",Closed • 0.4 mi,4.8,(23)
Did's Pizza,https://www.doordash.com/store/42660/?pickup=false,"$$ • Italian, Pizza",Closed • 900 ft,3.2,NA
SMAK Healthy Fast Food,https://www.doordash.com/store/98509/?pickup=false,"$$ • Healthy, Coffee & Tea",Closed • 0.3 mi,4.5,(147)
District Bar Restaurant,https://www.doordash.com/store/98651/?pickup=false,"$$ • Sandwiches, Burgers",Closed • 900 ft,4.6,NA
Salam Bombay,https://www.doordash.com/store/42811/?pickup=false,"$$ • Indian, Vegetarian",Closed • 0.4 mi,4.6,(340)
Copper Branch,https://www.doordash.com/store/971578/?pickup=false,"$$ • Vegan, Coffee & Tea",Closed • 0.3 mi,4.4,(760+)
Ak's Just Bite Fresh,https://www.doordash.com/store/1084663/?pickup=false,"$$ • Middle Eastern, Salads",Closed • 0.2 mi,4.7,(23)
Viet Sub,https://www.doordash.com/store/335215/?pickup=false,"$$ • Rolls, Salads",Closed • 800 ft,NA,NA
Johnny Rockets,https://www.doordash.com/store/535677/?pickup=false,"$$ • Salads, Burgers",Closed • 0.4 mi,4.4,(870+)
Snack Foods,https://www.doordash.com/store/1145456/?pickup=false,"$$ • Snacks, Chocolates",Closed • 0.7 mi,NA,NA
Pho Central,https://www.doordash.com/store/31053/?pickup=false,"$$ • Vietnamese, Noodles",Closed • 0.8 mi,4.5,(423)
Pidgin,https://www.doordash.com/store/951869/?pickup=false,"$$ • Asian Fusion, Vegan",Closed • 0.5 mi,4.7,(63)
Marimba,https://www.doordash.com/store/732842/?pickup=false,"$$ • Mexican, Burritos",Closed • 0.3 mi,5,NA
The Lemon Square,https://www.doordash.com/store/640292/?pickup=false,"$$ • Delivery, Ice Cream",Closed • 0.4 mi,5,NA
The Pint Public House,https://www.doordash.com/store/871219/?pickup=false,"$$ • Comfort Food, Burgers",Closed • 0.3 mi,4.1,(58)
Sushi Coen,https://www.doordash.com/store/42835/?pickup=false,"$ • Japanese, Tapas/Small Plates",Closed • 0.7 mi,3.8,(109)
Nathans Famous,https://www.doordash.com/store/1413575/?pickup=false,"$$ • Fast Food, Sandwiches",Closed • 0.4 mi,4.3,(51)
Yah Yah Ya Ramen,https://www.doordash.com/store/358012/?pickup=false,"$$ • Ramen, Rice Bowl",Closed • 0.2 mi,4.4,(102)
MRKT East (Parq Vancouver),https://www.doordash.com/store/241034/?pickup=false,"$$ • Chinese, Noodles",Closed • 0.4 mi,4.4,(184)
MONSTER SANDWICHES,https://www.doordash.com/store/912861/?pickup=false,"$$ • Chicken Wings, American",Closed • 0.2 mi,4.5,NA
Saigon Xua,https://www.doordash.com/store/1066748/?pickup=false,"$$ • Vietnamese, Vegetarian",Closed • 0.6 mi,4.3,(168)
Beef Baron-,https://www.doordash.com/store/912789/?pickup=false,$$ • Sandwiches,Closed • 0.2 mi,4.5,(10)
Premium Meals,https://www.doordash.com/store/749531/?pickup=false,"$$ • Smoothies, Teriyaki",Closed • 0.4 mi,4.7,NA
Giant Panda Szechuan Cuisine 熊猫小厨,https://www.doordash.com/store/471010/?pickup=false,"$$ • Chinese, Fried Rice",Closed • 0.4 mi,4.2,(93)
3Q Chicken,https://www.doordash.com/store/1287073/?pickup=false,"$$ • Chicken, Fries",Closed • 800 ft,4.6,NA
Unwind Restaurant,https://www.doordash.com/store/191700/?pickup=false,"$$ • Breakfast, Sandwiches",Closed • 0.5 mi,3.8,(141)
Super Chef Grill,https://www.doordash.com/store/28226/?pickup=false,"$$ • Chicken, Lunch",Closed • 700 ft,NA,NA
Mom's Grilled Cheese Truck,https://www.doordash.com/store/811077/?pickup=false,"$$ • Lunch, Sandwiches",Closed • 0.3 mi,NA,NA
The Roost,https://www.doordash.com/store/1084878/?pickup=false,"$$ • American, Comfort Food",Closed • 1.3 mi,4.4,(620+)
La Boqueria Tasting Room,https://www.doordash.com/store/662905/?pickup=false,"$$ • Spanish, Alcohol",Closed • 0.8 mi,3,NA
Our Town Cafe,https://www.doordash.com/store/1144303/?pickup=false,"$$ • Wraps, Cafe",Closed • 1.4 mi,4.3,(17)
Meat'n'Wrap,https://www.doordash.com/store/1547032/?pickup=false,"$$ • Wraps, Meal Kit",Closed • 1.1 mi,4.6,(80)
Laboratory-Sous Vide Cuisine Inc.,https://www.doordash.com/store/2479980/?pickup=false,"$ • Alcohol, Salads",Closed • 700 ft,NA,NA
Take Five Cafe,https://www.doordash.com/store/42852/?pickup=false,"$$ • Sandwiches, Breakfast",Closed • 0.2 mi,NA,NA
Yang's Cafe,https://www.doordash.com/store/2232329/?pickup=false,"$$ • Cafe, Coffee",Closed • 0.2 mi,NA,NA
The Blind Sparrow Fried Chicken Co. by Hook,https://www.doordash.com/store/898528/?pickup=false,"$$ • American, Sandwiches",Closed • 1.3 mi,4.5,(84)
BeSIDE Forage,https://www.doordash.com/store/1271915/?pickup=false,"$$ • Vegetarian, Alcohol",Closed • 0.8 mi,4.7,(80)
The Giftshop,https://www.doordash.com/convenience/store/825300/?pickup=false,"$$ • Dessert, Convenience",Closed • 1.1 mi,4,NA
Slickity Jim's Chat 'N' Chew,https://www.doordash.com/store/28182/?pickup=false,"$$ • Sandwiches, Breakfast",Closed • 1.9 mi,4.6,(42)
Rupert's Diner & Breakfast,https://www.doordash.com/store/2421513/?pickup=false,"$$ • Espresso, Smoothies",Closed • 0.3 mi,NA,NA
WABUKURO,https://www.doordash.com/store/23187427/?pickup=false,"$$ • Japanese, Asian",Closed • 0.3 mi,NA,NA
Pho Sho,https://www.doordash.com/store/1251621/?pickup=false,"$$ • Vietnamese, Noodles",Closed • 0.4 mi,NA,NA
Arturo's Mexico 2 Go,https://www.doordash.com/store/1865162/?pickup=false,"$$ • Mexican, Burritos",Closed • 0.4 mi,NA,NA
The Market,https://www.doordash.com/store/1124038/?pickup=false,"$$ • Grocery, Alcohol",Closed • 0.5 mi,NA,NA
Aiyaohno Cafe,https://www.doordash.com/store/23333465/?pickup=false,"$$ • Sandwiches, Wraps",Closed • 0.5 mi,NA,NA
Ampersand Bistro & Bar,https://www.doordash.com/store/910862/?pickup=false,"$$ • Chinese, Dim Sum",Closed • 0.5 mi,NA,NA
G3 Grocery Market by Fed,https://www.doordash.com/convenience/store/668867/?pickup=false,"$$ • Convenience, Bakery",Closed • 1.5 mi,5,NA
TAPshack - Coal Harbour,https://www.doordash.com/store/1690653/?pickup=false,"$$ • Alcohol, Pizza",Closed • 0.7 mi,4.5,(17)
East Van Pie Syndicate,https://www.doordash.com/store/773440/?pickup=false,"$$ • Salads, Fries",Closed • 0.9 mi,4.5,NA
The Belgian Chocolate Cafe,https://www.doordash.com/store/1078873/?pickup=false,"$$ • Sweets, Pastries",Closed • 0.4 mi,4.6,(65)
Spago,https://www.doordash.com/store/1058157/?pickup=false,"$$ • Dinner, Breakfast and Lunch",Closed • 0.4 mi,5,NA
Birria Birria,https://www.doordash.com/store/2857952/?pickup=false,"$$ • Mexican, Tacos",Closed • 0.4 mi,NA,NA
GFK Investments Ltd DBA/ Straight Outta Brooklyn Pizzeria (Gastown),https://www.doordash.com/store/2845511/?pickup=false,$$ • Pizza,Closed • 0.4 mi,NA,NA
Saladsie,https://www.doordash.com/store/1146763/?pickup=false,"$$ • Salads, Healthy",Closed • 0.5 mi,5,NA
Umi Sushi Waterfront,https://www.doordash.com/store/1074066/?pickup=false,$$ • Sushi Bars,Closed • 0.5 mi,NA,NA
Bestie,https://www.doordash.com/store/914223/?pickup=false,"$$ • Pretzels, German",Closed • 0.6 mi,NA,NA
Showcase Restaurant And Bar,https://www.doordash.com/store/879979/?pickup=false,"$$ • Chicken, Dessert",Closed • 0.6 mi,3,NA
LanaLou's,https://www.doordash.com/store/42733/?pickup=false,"$ • Comfort Food, Fast Food",Closed • 0.9 mi,4.2,NA
NaMi Vietnamese Cuisine ltd.,https://www.doordash.com/store/22979196/?pickup=false,$,Closed • 0.4 mi,NA,NA
Nemesis Coffee,https://www.doordash.com/store/335266/?pickup=false,"$$ • Sandwiches, Coffee Shop",Closed • 0.3 mi,4.5,(53)
Zubu Food Hall Olympic Village,https://www.doordash.com/store/1019564/?pickup=false,"$$ • Japanese, Ramen",Closed • 0.9 mi,4.5,(316)
Papi's Seafood & Oyster Bar,https://www.doordash.com/store/1351733/?pickup=false,"$$ • Seafood, Burgers",Closed • 1.3 mi,4.1,(18)
Rock'n'Roll,https://www.doordash.com/store/1153722/?pickup=false,"$$ • Mexican, Sandwiches",Closed • 1.1 mi,4.6,(279)
Popina Cantina,https://www.doordash.com/store/566814/?pickup=false,"$$ • Sandwiches, Burgers",Closed • 1.1 mi,4.3,(48)
Urantus Coffee Beans,https://www.doordash.com/store/1891765/?pickup=false,$$ • Coffee,Closed • 0.6 mi,NA,NA
The Greek Heist,https://www.doordash.com/store/23324933/?pickup=false,"$$ • Greek, Wraps",Closed • 0.7 mi,NA,NA
Cordon Rouge Restaurant,https://www.doordash.com/store/1225480/?pickup=false,$$ • American,Closed • 0.7 mi,NA,NA
OVALTINE CAFÉ,https://www.doordash.com/store/23444500/?pickup=false,"$$ • Breakfast, Pancakes",Closed • 0.7 mi,NA,NA
East Van Concession Stand,https://www.doordash.com/store/905520/?pickup=false,"$$ • Burgers, Snacks",Closed • 0.8 mi,NA,NA
Two Triangles,https://www.doordash.com/store/702760/?pickup=false,"$$ • Sandwiches, Dessert",Closed • 1.5 mi,4.6,(34)
The Capital,https://www.doordash.com/store/597133/?pickup=false,"$$ • Sandwiches, Sweets",Closed • 0.8 mi,4,(11)
Haole Loco Moco,https://www.doordash.com/store/1259043/?pickup=false,"$$ • Teriyaki, Burgers",Closed • 0.8 mi,NA,NA
Yolks Breakfast,https://www.doordash.com/store/445781/?pickup=false,"$$ • American, Coffee",Closed • 1.9 mi,4.5,(640+)
Columbia market,https://www.doordash.com/store/1217615/?pickup=false,"$$ • Colombian, Ice Cream",Closed • 0.6 mi,3,NA
Electric Bicycle Brewing,https://www.doordash.com/store/1134766/?pickup=false,"$$ • Alcohol, Snacks",Closed • 1.0 mi,5,NA
Lost + Found Café,https://www.doordash.com/store/1058241/?pickup=false,"$ • Cafe, Breakfast",Closed • 0.4 mi,4.7,(11)
Tango Empanadas,https://www.doordash.com/store/2444875/?pickup=false,"$ • Empanadas, Salads",Closed • 1.1 mi,4.7,(11)
Vancouver vegan foods,https://www.doordash.com/store/887042/?pickup=false,"$$ • Vegan, Sandwiches",Closed • 0.9 mi,NA,NA
The Portside Pub,https://www.doordash.com/store/1196645/?pickup=false,"$$ • Pubs, Sandwiches",Closed • 0.9 mi,NA,NA
Mahony’s Tavern,https://www.doordash.com/store/31036/?pickup=false,"$$ • Pizza, Sliders",Closed • 0.6 mi,NA,NA
Le Doux Ciel,https://www.doordash.com/store/1827916/?pickup=false,"$$ • Brunch, Cakes",Closed • 0.3 mi,NA,NA
Marutama Ra-men,https://www.doordash.com/store/335268/?pickup=false,"$$ • Japanese, Ramen",Closed • 700 ft,4.8,(580+)
BUSSIN HOTDOG,https://www.doordash.com/store/23445218/?pickup=false,"$ • Hot Dogs, Fries",Closed • 1.0 mi,NA,NA
Dessert Hub,https://www.doordash.com/store/23445280/?pickup=false,"$$ • Comfort Food, Sweets",Closed • 1.0 mi,NA,NA
Master Chef John,https://www.doordash.com/store/2407048/?pickup=false,$$ • Thai,Closed • 1.1 mi,NA,NA
Mayelo Food Corporation,https://www.doordash.com/store/756855/?pickup=false,"$$ • Mexican, Tacos",Closed • 1.2 mi,NA,NA
Sushi Flamingo,https://www.doordash.com/store/2633062/?pickup=false,"$$ • Japanese, Sushi",Closed • 1.6 mi,4.7,(12)
Buro Coffee,https://www.doordash.com/store/2455331/?pickup=false,"$$ • Cafe, Coffee & Tea",Closed • 900 ft,5,NA
True North Performance,https://www.doordash.com/store/2864915/?pickup=false,"$$ • Healthy, Supplements",Closed • 1.6 mi,NA,NA
Living Lotus Chocolate,https://www.doordash.com/store/1197096/?pickup=false,"$$ • Chocolates, brownies",Closed • 1.2 mi,5,NA
Celsia Florist,https://www.doordash.com/store/862520/?pickup=false,$$ • Plants,Closed • 1.1 mi,5,NA
Good Dogs Plant Foods,https://www.doordash.com/store/23004815/?pickup=false,"$$ • Wine, Custom Cocktails",Closed • 0.8 mi,NA,NA
